PM,LOCATION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Date,ANNUAL_AVG_TEMPERATURE,ANOMALY_TEMPERATURE,PRECIPITATION,ANOMALY_PRECIPITATION
0.41432311732554133,777,-0.7936121344885462,-0.8625792675199365,-0.8380353107950206,-0.21170364487861865,-0.3886331584647155,-0.35852199398873436,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.4768117647717627,818,-0.21037182965638018,-0.38841064100226663,-0.35657449805803093,-0.53659716883266,-0.6631716995543004,-0.6291082720613691,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.5060794067899419,819,-0.5352145310818904,-0.6634284443825151,-0.6273962052225877,-1.0460892859424065,-1.1128468961665516,-1.090107116185117,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.6158171233766224,870,-0.9707990625388245,-1.061730090657358,-1.0386439827687663,-0.7581154806195063,-0.9187765481549485,-0.8896728361313136,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.6846183994934315,814,-0.7566981911447382,-0.9194795027020569,-0.888187478788457,-0.7728833680719627,-0.90930970191048,-0.8796511221286234,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.7044489804687118,672,-0.7714637684822614,-0.9099961301717036,-0.8781570451897697,-0.7581154806195063,-0.8903760094215432,-0.8596076941232431,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.7564803440565859,804,-0.8600572325074006,-0.9574129928234706,-0.9383396467818934,-0.7285797057145934,-0.8335749319547324,-0.8094991241097922,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.7877246677796967,1060,-0.7124014591321687,-0.8151624048681696,-0.7778527092028968,-0.9205622425965269,-0.9850444718662276,-0.9848791191568703,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.8123375432023918,783,-0.9191195418574933,-0.9858631104145308,-0.9834765979759862,-1.0091695673112655,-1.0513123955775068,-1.0450094031730113,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.9660086047793242,1446,-1.0224785832201557,-1.0380216593314744,-1.028613549170079,-0.6842760433572241,-0.8619754706881378,-0.8395642661178627,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.0047770717663673,1448,-0.6828703044571223,-0.8625792675199365,-0.8380353107950206,-0.53659716883266,-0.7673070082434533,-0.7293254120882708,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.0638224672104502,1437,-0.5352145310818904,-0.7677455422164026,-0.7277005412094605,-0.41845406921300854,-0.6821053920432373,-0.6691951280721298,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.1234417379882227,660,-0.41708991238170484,-0.682395189443222,-0.6675179396173367,-0.40368618176055215,-0.6726385457987689,-0.6591734140694396,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.268887253115601,1006,-0.653339149782076,-0.8341291499288763,-0.8280048771963333,-0.6990439308096805,-0.8619754706881378,-0.8596076941232431,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.3608985982838637,426,-0.8009949231573078,-0.9384462477627638,-0.9283092131832061,-0.8319549178817883,-0.9755776256217591,-0.969846548152835,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.574635278120327,1111,-0.9486506965325398,-1.0569884043921813,-1.053689633166797,-0.9427140737752115,-1.0513123955775068,-1.0500202601743565,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.764014138237957,1107,-0.9191195418574933,-1.0427633455966512,-1.04365919956811,-0.7285797057145934,-1.0276452799663356,-1.029976832168976,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.8060345654492425,1106,-0.7271670364696918,-1.028538286801121,-1.028613549170079,-0.8467228053342448,-1.0939132036776147,-1.0951179731864622,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.8328791782807314,1113,-0.8452916551698774,-1.0949218945135948,-1.0938113675615464,-0.9722498486801244,-1.1696479736333623,-1.1652699712052934,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.2058343812531285,1110,-1.0003302172138708,-1.185013933551952,-1.1790700531503882,-0.9722498486801244,-1.1696479736333623,-1.1652699712052934,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.385839944253825,1114,-1.162751567926626,-1.2495008667583551,-1.2462739582615932,-1.245455766550568,-1.2983970825581332,-1.2935479104397276,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.4207825756829364,1112,-1.2439622432830035,-1.2997627411692283,-1.2924139528155545,-1.245455766550568,-1.2983970825581332,-1.2935479104397276,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.548948066873656,1108,-1.2734933979580498,-1.3206261607360057,-1.3114717766530604,-1.3192952038128503,-1.3466779984049222,-1.3376434520515643,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.580830029856422,1109,-1.3177901299706194,-1.3481279410740306,-1.3365478606497787,-1.3266791475390785,-1.35330479077605,-1.3436564804531785,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.7338634521736984,1150,-1.3325557073081427,-1.36045632536349,-1.3475813376083345,-1.2971433726341657,-1.3353177829115601,-1.3266195666486051,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.7699538342701895,1100,-1.2956417639643347,-1.3367478940376065,-1.3255143836912227,-1.5261933070217648,-1.4773299434248313,-1.4609205559986562,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.0906968272389101,644,-1.5246558684693194,-1.4790079653654378,-1.4599322243472308,-1.1494644981096014,-1.1885816661222992,-1.1652699712052934,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.0729066918945267,627,-1.1479859905891028,-1.1897556198171289,-1.1640244027523574,-1.134696610657145,-1.1743813967555965,-1.1552482572026033,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.0062733892605458,791,-0.8822055985136854,-0.9763797378841773,-0.9483700803805807,-0.9500980175014397,-0.9850444718662276,-0.9598248341501449,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.5595433239460288,1013,-0.9486506965325398,-0.9858631104145308,-0.958400513979268,-1.1051608357522322,-1.0844463574331462,-1.0550311171757014,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.5439211620844734,745,-1.1036892585765332,-1.0854385219832414,-1.053689633166797,-1.1199287232046886,-1.098646626799849,-1.0700636881797367,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.500242872798084,1056,-1.1184548359140565,-1.0996635807787716,-1.068735283564828,-1.1420805543833732,-1.1128468961665516,-1.085096259183772,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.4531213315095558,1076,-1.1406032019203411,-1.1138886395743017,-1.083780933962859,-1.0830090045735477,-1.0607792418219752,-1.024965975167631,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.4365427107585175,1065,-1.0815408925702485,-1.061730090657358,-1.0235983323707354,-0.9574819612276679,-0.9282433943994169,-0.8996945501340038,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.4257028433443771,771,-0.9560334852013013,-0.9289628752324104,-0.8982179123871443,-1.0534732296686347,-1.079712934310912,-1.0550311171757014,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.39764671591954304,1006,-1.052009737895202,-1.0806968357180646,-1.053689633166797,-1.0460892859424065,-1.1033800499220832,-1.075074545181082,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.3720136176813991,837,-1.0963064699077716,-1.156563815960892,-1.123902668357608,-0.713811818262137,-0.8903760094215432,-0.8495859801205529,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.33241621965680385,932,-0.7124014591321687,-0.8910293851109967,-0.8480657443937079,-0.7285797057145934,-0.90930970191048,-0.8796511221286234,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.273115768508859,797,-0.7271670364696918,-0.9099961301717036,-0.8781570451897697,0.6300659399113974,0.06577546126976985,0.15258542014846455,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.2179599725486739,958,0.6312660785824417,0.06679124045469652,0.15497761547502054,0.5414586151966588,-0.0004924624415092625,0.08243342212963332,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.15457863013893514,1033,0.5426726145573025,0.00040763274222272686,0.08476458028420956,0.3642439657671818,-0.12356146361959905,-0.04784885990533894,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.1363421473127929,1093,0.36548568650702423,-0.12287621015237146,-0.045631056498725134,0.615298052458941,0.06577546126976985,0.14256370614577438,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.0390383962893911,780,0.6165005012449185,0.06679124045469652,0.14494718187633326,0.3051724159573561,-0.20876307981981507,-0.15808771393493087,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.039965107981903086,319,0.30642337715693146,-0.20822656292555206,-0.15596582608428528,0.2165650912426176,-0.31289838850896795,-0.2683265679645228,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.22398779831842835,449,0.21782991313179234,-0.31254366075943946,-0.2663005956698454,-1.3045273163603939,-1.3267976212915384,-1.315595681245646,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.25580599737522874,437,-1.3030245526330964,-1.3282128587602884,-1.3144809067326666,-1.2897594289079375,-1.3135440365492825,-1.3065761386432249,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.32116402148989914,262,-1.288258975295573,-1.3149361372177937,-1.305453516493848,-1.2897594289079375,-1.3135440365492825,-1.3065761386432249,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.3777226238213261,1534,-1.3975242475932448,-1.3908031174606208,-1.3776726384043965,-1.4093793172728344,-1.402532391247286,-1.3917607076660914,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.48229546240479837,34,-1.4565865569433374,-1.441064991871494,-1.4248156763182267,-1.4581133458659408,-1.4394530916007129,-1.425834535275238,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.5834250489861322,1466,-1.4388678641383097,-1.4306332820881051,-1.4157882860794082,-1.440391880922993,-1.4290395607317976,-1.4168149926728169,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.9165277982300711,35,-1.463969345612099,-1.4448583408836353,-1.4288278497577016,-1.5098009519495381,-1.469178988808344,-1.453394248782636,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.2079289398925523,1149,-1.5082660776246686,-1.4708427816168035,-1.4523993687146168,-1.5171848956757663,-1.4732497326934653,-1.4572025001036581,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.988399393710664,296,-1.5141723085596779,-1.4747309643542486,-1.4560103248101441,-1.5157081069305207,-1.4731550642310207,-1.4571022829636313,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.4653535599328436,91,-1.5186019817609349,-1.4765328051350155,-1.457615194185934,-1.5201384731662577,-1.474859096555025,-1.4586055400640348,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
2.8476182960962073,417,-1.5186019817609349,-1.4766276388603192,-1.457715498521921,-1.5201384731662577,-1.4749537650174696,-1.4587057572040618,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.23869289940491,1186,-1.5246558684693194,-1.4790079653654378,-1.4599322243472308,-0.019721107996685153,0.18884446244785966,0.2528025601753663,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.1615385489866161,1435,-0.018419324268578716,0.1900750833492907,0.25528195146189336,-0.03448899544914157,0.16044392371445432,0.22273741816729578,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.131314448078954,1428,-0.03318490160610191,0.16162496575823052,0.22519065066583155,-0.049256882901598,0.16991076995892276,0.23275913216998595,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.085149365679909,1161,-0.0479504789436251,0.1711083382885839,0.23522108426451882,-0.06402477035405442,0.1983113086923281,0.2528025601753663,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-1.0067835006682702,1164,-0.06271605628114829,0.1995584558796441,0.25528195146189336,0.08365410417050981,0.20777815493679655,0.292889416186127,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.969609131830365,1170,0.08493971709408361,0.2090418284099975,0.2954036858566425,0.11318987907542265,0.217245001181265,0.30291113018881716,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.9254844950622169,1166,0.11447087176913,0.2185252009403509,0.30543411945532983,0.2756366410524433,0.3687145410927601,0.46325855423185996,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.8020375343929469,1430,0.2768922224818851,0.3702591614260053,0.46592105703432635,0.5562265026491153,0.7379215446270295,0.8240402583287062,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.7090059664092356,251,0.5574381918948257,0.7401106901097878,0.8270166665870686,0.6448338273638539,0.7852557758493717,0.8841705423448473,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.6681970537912952,254,0.6460316559199648,0.7875275527615548,0.8871992681791923,0.6300659399113974,0.7852557758493717,0.8741488283421571,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.6203103453911807,186,0.6312660785824417,0.7875275527615548,0.877168834580505,0.4823870653868332,0.643253082182345,0.7438665463071849,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.545196440603784,181,0.48361030520720977,0.6452769648062538,0.7467731977975703,0.42331551557700753,0.6527199284268135,0.7338448323044947,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.5019644987991533,189,0.424547995857117,0.6547603373366072,0.7367427641988831,0.4823870653868332,0.7379215446270295,0.8340619723313965,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.4225146470461004,178,0.48361030520720977,0.7401106901097878,0.8370471001857559,0.4823870653868332,0.7663220833604348,0.864127114339467,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.35977094389601694,183,0.48361030520720977,0.768560807700848,0.8671384009818177,0.7334411520785924,0.91779162327193,0.984387682371749,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.3299931904701136,245,0.734625119945104,0.9202947681865025,0.9875036041660651,0.7777448144359617,0.9745927007387406,1.04451796638789,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.29498679511503645,243,0.7789218519576736,0.9771950033686229,1.0476862057581888,0.7334411520785924,0.9367253157608668,1.0244745383825098,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.2858047897759998,375,0.734625119945104,0.9392615132472092,1.0276253385608143,0.7334411520785924,0.9461921620053353,1.04451796638789,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.18824598304873594,803,0.734625119945104,0.9487448857775627,1.0476862057581888,0.6448338273638539,0.7663220833604348,0.8841705423448473,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.11887083159823708,714,0.6460316559199648,0.768560807700848,0.8871992681791923,0.7482090395310488,0.8420568533161824,0.9543225403636785,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.0869251046895057,655,0.7493906972826272,0.8444277879436752,0.9574123033700033,0.6891374897212231,0.7379215446270295,0.8240402583287062,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.06212093748891357,769,0.6903283879325345,0.7401106901097878,0.8270166665870686,0.9106558015080695,0.8041894683383086,0.8841705423448473,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
-0.014680576570557784,867,0.9118120479953823,0.8064942978222617,0.8871992681791923,0.9401915764129822,0.7757889296049033,0.8440836863340866,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.01905054026520863,898,0.9413432026704287,0.7780441802312015,0.8470775337844432,0.8220484767933309,0.6716536209157503,0.7438665463071849,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.06489680303442598,778,0.8232185839702432,0.673727082397314,0.7467731977975703,1.2060135505571978,1.3532665505174784,1.3752345284766658,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.15327360442265328,998,1.207123594745846,1.3565299045827588,1.3786905145148691,1.1617098881998287,1.3248660117840731,1.325125958463215,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.19905610326590523,784,1.1628268627332765,1.3280797869916985,1.3285383465214329,0.8368163642457873,0.7852557758493717,0.8741488283421571,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.26964276930974934,725,0.8379841613077663,0.7875275527615548,0.877168834580505,0.6743696022687666,0.7000541596491557,0.7839534023179455,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.31268341933648325,854,0.6755628105950112,0.7021771999883742,0.7868949321923194,0.895887914055613,0.898857930782993,1.0144528243798197,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.4052048759124702,665,0.8970464706578591,0.9013280231257956,1.017594904962127,1.0878704509375465,1.002993239472146,1.1246916784094114,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.4880342157416962,780,1.0889989760456606,1.005645120959683,1.1279296745476872,0.8663521391507002,0.8515236995606509,0.9142356843529178,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.536303507697604,330,0.8675153159828127,0.8539111604740286,0.9172905689752542,0.7334411520785924,0.8325900070717139,0.8440836863340866,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.5738604600913023,94,0.734625119945104,0.8349444154133219,0.8470775337844432,0.6891374897212231,0.7852557758493717,0.7839534023179455,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.6206631817500029,105,0.6903283879325345,0.7875275527615548,0.7868949321923194,0.615298052458941,0.7095210058936241,0.6937579762937339,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.6600055240707362,100,0.6165005012449185,0.7116605725187276,0.6966210298041339,0.5119228402917461,0.6053856972044712,0.583519122264142,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.7131208744000243,109,0.5131414598822561,0.6073434746848403,0.5862862602185738,0.4085476281245511,0.5012503885153183,0.46325855423185996,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.7529095642025163,97,0.4097824185195938,0.5030263768509529,0.46592105703432635,0.45285129048192035,0.5391177734931921,0.4833019822372403,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.82407010558005,751,0.45407915053216336,0.5409598669723664,0.48598192423170095,0.5709943901015717,0.662186774671282,0.5935408362668322,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.8834343206539601,946,0.572203769232349,0.6642437098669607,0.596316693817261,0.4676191779343768,0.42551561855957076,0.4732802682345501,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.9087485992622762,1003,0.46884472786968656,0.4271593966081257,0.4759514906330136,0.5119228402917461,0.46338300353744455,0.5033454102426207,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.9468156630636989,918,0.5131414598822561,0.46509288672953925,0.5060427914290755,0.45285129048192035,0.42551561855957076,0.4732802682345501,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
0.9923431062030886,828,0.45407915053216336,0.4271593966081257,0.4759514906330136,0.4380834030294639,0.41604877231510234,0.4732802682345501,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.0531101276482409,969,0.4393135731946402,0.41767602407777227,0.4759514906330136,0.42331551557700753,0.41604877231510234,0.4833019822372403,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.079635920849902,782,0.424547995857117,0.41767602407777227,0.48598192423170095,1.6785859490358033,1.3816670892508838,1.4654299545008773,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.146651807039676,905,1.6796220695465882,1.3849800221738189,1.4689644169030547,1.9001042608226497,1.4763355516955683,1.61575566454123,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.1815944384687878,1019,1.901105729609436,1.479813747477353,1.619420920883364,1.870568485917737,1.4100676279842892,1.5355819525197087,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.2163457781200029,1025,1.8715745749343897,1.4134301397648792,1.5391774520938657,1.8114969361079112,1.3059323192951362,1.435364812492807,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
1.2711189905243945,779,1.812512265584297,1.3091130419309918,1.438873116106993,0.4676191779343768,0.5296509272487236,0.5033454102426207,2017,0.9596145781572549,0.9596145781572637,0.1332198676051056,0.13321986760510557
